BiocVersion,Genome,NumGenes,NumOrthologs,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,Tags,Title,Description,RDataClass,DispatchClass,ResourceName,RDataPath
3.9,MicrosporidiaDB-42_NceranaePA08_1199,3265,2740,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/NceranaePA08_1199/gff/data/MicrosporidiaDB-42_NceranaePA08_1199.gff,42,Nosema ceranae strain PA08_1199,NA,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Microsporidia",Genome wide annotations for Nosema ceranae strain PA08_1199,MicrosporidiaDB 42 annotations for Nosema ceranae strain PA08_1199,OrgDb,SQLiteFile,org.Nosema_ceranae_strain_PA08_1199.microsporidia.db.sqlite,EuPathDB/OrgDb/3.9/org.Nosema_ceranae_strain_PA08_1199.microsporidia.db.sqlite
3.9,MicrosporidiaDB-42_OcolligataOC4,1879,1749,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/OcolligataOC4/gff/data/MicrosporidiaDB-42_OcolligataOC4.gff,42,Ordospora colligata OC4,1354746,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Microsporidia",Genome wide annotations for Ordospora colligata OC4,MicrosporidiaDB 42 annotations for Ordospora colligata OC4,OrgDb,SQLiteFile,org.Ordospora_colligata_OC4.microsporidia.db.sqlite,EuPathDB/OrgDb/3.9/org.Ordospora_colligata_OC4.microsporidia.db.sqlite
3.9,MicrosporidiaDB-42_PneurophiliaMK1,3676,2602,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/PneurophiliaMK1/gff/data/MicrosporidiaDB-42_PneurophiliaMK1.gff,42,Pseudoloma neurophilia strain MK1,NA,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Microsporidia",Genome wide annotations for Pseudoloma neurophilia strain MK1,MicrosporidiaDB 42 annotations for Pseudoloma neurophilia strain MK1,OrgDb,SQLiteFile,org.Pseudoloma_neurophilia_strain_MK1.microsporidia.db.sqlite,EuPathDB/OrgDb/3.9/org.Pseudoloma_neurophilia_strain_MK1.microsporidia.db.sqlite
3.9,MicrosporidiaDB-42_Slophii42_110,2596,1950,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/Slophii42_110/gff/data/MicrosporidiaDB-42_Slophii42_110.gff,42,Spraguea lophii 42_110,1358809,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Microsporidia",Genome wide annotations for Spraguea lophii 42_110,MicrosporidiaDB 42 annotations for Spraguea lophii 42_110,OrgDb,SQLiteFile,org.Spraguea_lophii_42_110.microsporidia.db.sqlite,EuPathDB/OrgDb/3.9/org.Spraguea_lophii_42_110.microsporidia.db.sqlite
3.9,MicrosporidiaDB-42_ThominisUnknown,3253,2515,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/ThominisUnknown/gff/data/MicrosporidiaDB-42_ThominisUnknown.gff,42,Trachipleistophora hominis Unknown strain,NA,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Microsporidia",Genome wide annotations for Trachipleistophora hominis Unknown strain,MicrosporidiaDB 42 annotations for Trachipleistophora hominis Unknown strain,OrgDb,SQLiteFile,org.Trachipleistophora_hominis_Unknown_strain.microsporidia.db.sqlite,EuPathDB/OrgDb/3.9/org.Trachipleistophora_hominis_Unknown_strain.microsporidia.db.sqlite
3.9,MicrosporidiaDB-42_Vculicisfloridensis,2875,2375,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/Vculicisfloridensis/gff/data/MicrosporidiaDB-42_Vculicisfloridensis.gff,42,Vavraia culicis subsp. floridensis,948595,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Microsporidia",Genome wide annotations for Vavraia culicis subsp. floridensis,MicrosporidiaDB 42 annotations for Vavraia culicis subsp. floridensis,OrgDb,SQLiteFile,org.Vavraia_culicis_subsp_floridensis.microsporidia.db.sqlite,EuPathDB/OrgDb/3.9/org.Vavraia_culicis_subsp_floridensis.microsporidia.db.sqlite
3.9,MicrosporidiaDB-42_VcorneaeATCC50505,2340,1849,GFF,http://MicrosporidiaDB.org/common/downloads/release-42/VcorneaeATCC50505/gff/data/MicrosporidiaDB-42_VcorneaeATCC50505.gff,42,Vittaforma corneae ATCC 50505,993615,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Microsporidia",Genome wide annotations for Vittaforma corneae ATCC 50505,MicrosporidiaDB 42 annotations for Vittaforma corneae ATCC 50505,OrgDb,SQLiteFile,org.Vittaforma_corneae_ATCC_50505.microsporidia.db.sqlite,EuPathDB/OrgDb/3.9/org.Vittaforma_corneae_ATCC_50505.microsporidia.db.sqlite
3.9,PiroplasmaDB-42_BbigeminaBOND,5136,4789,GFF,http://PiroplasmaDB.org/common/downloads/release-42/BbigeminaBOND/gff/data/PiroplasmaDB-42_BbigeminaBOND.gff,42,Babesia bigemina strain BOND,NA,TRUE,PiroplasmaDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Piroplasma",Genome wide annotations for Babesia bigemina strain BOND,PiroplasmaDB 42 annotations for Babesia bigemina strain BOND,OrgDb,SQLiteFile,org.Babesia_bigemina_strain_BOND.piroplasma.db.sqlite,EuPathDB/OrgDb/3.9/org.Babesia_bigemina_strain_BOND.piroplasma.db.sqlite
3.9,PiroplasmaDB-42_BbovisT2Bo,3781,3706,GFF,http://PiroplasmaDB.org/common/downloads/release-42/BbovisT2Bo/gff/data/PiroplasmaDB-42_BbovisT2Bo.gff,42,Babesia bovis T2Bo,484906,TRUE,PiroplasmaDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Piroplasma",Genome wide annotations for Babesia bovis T2Bo,PiroplasmaDB 42 annotations for Babesia bovis T2Bo,OrgDb,SQLiteFile,org.Babesia_bovis_T2Bo.piroplasma.db.sqlite,EuPathDB/OrgDb/3.9/org.Babesia_bovis_T2Bo.piroplasma.db.sqlite
3.9,PiroplasmaDB-42_Bdivergens1802A,4187,3993,GFF,http://PiroplasmaDB.org/common/downloads/release-42/Bdivergens1802A/gff/data/PiroplasmaDB-42_Bdivergens1802A.gff,42,Babesia divergens strain 1802A,NA,TRUE,PiroplasmaDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Piroplasma",Genome wide annotations for Babesia divergens strain 1802A,PiroplasmaDB 42 annotations for Babesia divergens strain 1802A,OrgDb,SQLiteFile,org.Babesia_divergens_strain_1802A.piroplasma.db.sqlite,EuPathDB/OrgDb/3.9/org.Babesia_divergens_strain_1802A.piroplasma.db.sqlite
3.9,PiroplasmaDB-42_BmicrotiRI,3685,2929,GFF,http://PiroplasmaDB.org/common/downloads/release-42/BmicrotiRI/gff/data/PiroplasmaDB-42_BmicrotiRI.gff,42,Babesia microti strain RI,1133968,TRUE,PiroplasmaDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Piroplasma",Genome wide annotations for Babesia microti strain RI,PiroplasmaDB 42 annotations for Babesia microti strain RI,OrgDb,SQLiteFile,org.Babesia_microti_strain_RI.piroplasma.db.sqlite,EuPathDB/OrgDb/3.9/org.Babesia_microti_strain_RI.piroplasma.db.sqlite
3.9,PiroplasmaDB-42_BovataMiyake,5108,4592,GFF,http://PiroplasmaDB.org/common/downloads/release-42/BovataMiyake/gff/data/PiroplasmaDB-42_BovataMiyake.gff,42,Babesia ovata strain Miyake,NA,TRUE,PiroplasmaDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Piroplasma",Genome wide annotations for Babesia ovata strain Miyake,PiroplasmaDB 42 annotations for Babesia ovata strain Miyake,OrgDb,SQLiteFile,org.Babesia_ovata_strain_Miyake.piroplasma.db.sqlite,EuPathDB/OrgDb/3.9/org.Babesia_ovata_strain_Miyake.piroplasma.db.sqlite
3.9,PiroplasmaDB-42_CfelisWinnie,4389,3580,GFF,http://PiroplasmaDB.org/common/downloads/release-42/CfelisWinnie/gff/data/PiroplasmaDB-42_CfelisWinnie.gff,42,Cytauxzoon felis strain Winnie,NA,TRUE,PiroplasmaDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Piroplasma",Genome wide annotations for Cytauxzoon felis strain Winnie,PiroplasmaDB 42 annotations for Cytauxzoon felis strain Winnie,OrgDb,SQLiteFile,org.Cytauxzoon_felis_strain_Winnie.piroplasma.db.sqlite,EuPathDB/OrgDb/3.9/org.Cytauxzoon_felis_strain_Winnie.piroplasma.db.sqlite
3.9,PiroplasmaDB-42_TannulataAnkara,3845,3796,GFF,http://PiroplasmaDB.org/common/downloads/release-42/TannulataAnkara/gff/data/PiroplasmaDB-42_TannulataAnkara.gff,42,Theileria annulata strain Ankara,353154,TRUE,PiroplasmaDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Piroplasma",Genome wide annotations for Theileria annulata strain Ankara,PiroplasmaDB 42 annotations for Theileria annulata strain Ankara,OrgDb,SQLiteFile,org.Theileria_annulata_strain_Ankara.piroplasma.db.sqlite,EuPathDB/OrgDb/3.9/org.Theileria_annulata_strain_Ankara.piroplasma.db.sqlite
3.9,PiroplasmaDB-42_TequiWA,5397,5076,GFF,http://PiroplasmaDB.org/common/downloads/release-42/TequiWA/gff/data/PiroplasmaDB-42_TequiWA.gff,42,Theileria equi strain WA,1537102,TRUE,PiroplasmaDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Piroplasma",Genome wide annotations for Theileria equi strain WA,PiroplasmaDB 42 annotations for Theileria equi strain WA,OrgDb,SQLiteFile,org.Theileria_equi_strain_WA.piroplasma.db.sqlite,EuPathDB/OrgDb/3.9/org.Theileria_equi_strain_WA.piroplasma.db.sqlite
3.9,PiroplasmaDB-42_TorientalisShintoku,4058,3616,GFF,http://PiroplasmaDB.org/common/downloads/release-42/TorientalisShintoku/gff/data/PiroplasmaDB-42_TorientalisShintoku.gff,42,Theileria orientalis strain Shintoku,869250,TRUE,PiroplasmaDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Piroplasma",Genome wide annotations for Theileria orientalis strain Shintoku,PiroplasmaDB 42 annotations for Theileria orientalis strain Shintoku,OrgDb,SQLiteFile,org.Theileria_orientalis_strain_Shintoku.piroplasma.db.sqlite,EuPathDB/OrgDb/3.9/org.Theileria_orientalis_strain_Shintoku.piroplasma.db.sqlite
3.9,PiroplasmaDB-42_TparvaMuguga,4167,4030,GFF,http://PiroplasmaDB.org/common/downloads/release-42/TparvaMuguga/gff/data/PiroplasmaDB-42_TparvaMuguga.gff,42,Theileria parva strain Muguga,333668,TRUE,PiroplasmaDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Piroplasma",Genome wide annotations for Theileria parva strain Muguga,PiroplasmaDB 42 annotations for Theileria parva strain Muguga,OrgDb,SQLiteFile,org.Theileria_parva_strain_Muguga.piroplasma.db.sqlite,EuPathDB/OrgDb/3.9/org.Theileria_parva_strain_Muguga.piroplasma.db.sqlite
3.9,PlasmoDB-42_PadleriG01,5566,5396,GFF,http://PlasmoDB.org/common/downloads/release-42/PadleriG01/gff/data/PlasmoDB-42_PadleriG01.gff,42,Plasmodium adleri G01,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium",Genome wide annotations for Plasmodium adleri G01,PlasmoDB 42 annotations for Plasmodium adleri G01,OrgDb,SQLiteFile,org.Plasmodium_adleri_G01.plasmo.db.sqlite,EuPathDB/OrgDb/3.9/org.Plasmodium_adleri_G01.plasmo.db.sqlite
3.9,PlasmoDB-42_PbergheiANKA,5245,5067,GFF,http://PlasmoDB.org/common/downloads/release-42/PbergheiANKA/gff/data/PlasmoDB-42_PbergheiANKA.gff,42,Plasmodium berghei ANKA,5823,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium",Genome wide annotations for Plasmodium berghei ANKA,PlasmoDB 42 annotations for Plasmodium berghei ANKA,OrgDb,SQLiteFile,org.Plasmodium_berghei_ANKA.plasmo.db.sqlite,EuPathDB/OrgDb/3.9/org.Plasmodium_berghei_ANKA.plasmo.db.sqlite
3.9,PlasmoDB-42_PbillcollinsiG01,5591,5415,GFF,http://PlasmoDB.org/common/downloads/release-42/PbillcollinsiG01/gff/data/PlasmoDB-42_PbillcollinsiG01.gff,42,Plasmodium billcollinsi G01,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium",Genome wide annotations for Plasmodium billcollinsi G01,PlasmoDB 42 annotations for Plasmodium billcollinsi G01,OrgDb,SQLiteFile,org.Plasmodium_billcollinsi_G01.plasmo.db.sqlite,EuPathDB/OrgDb/3.9/org.Plasmodium_billcollinsi_G01.plasmo.db.sqlite
3.9,PlasmoDB-42_PblacklockiG01,5382,5194,GFF,http://PlasmoDB.org/common/downloads/release-42/PblacklockiG01/gff/data/PlasmoDB-42_PblacklockiG01.gff,42,Plasmodium blacklocki G01,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium",Genome wide annotations for Plasmodium blacklocki G01,PlasmoDB 42 annotations for Plasmodium blacklocki G01,OrgDb,SQLiteFile,org.Plasmodium_blacklocki_G01.plasmo.db.sqlite,EuPathDB/OrgDb/3.9/org.Plasmodium_blacklocki_G01.plasmo.db.sqlite
3.9,PlasmoDB-42_Pchabaudichabaudi,5364,5216,GFF,http://PlasmoDB.org/common/downloads/release-42/Pchabaudichabaudi/gff/data/PlasmoDB-42_Pchabaudichabaudi.gff,42,Plasmodium chabaudi chabaudi,31271,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium",Genome wide annotations for Plasmodium chabaudi chabaudi,PlasmoDB 42 annotations for Plasmodium chabaudi chabaudi,OrgDb,SQLiteFile,org.Plasmodium_chabaudi_chabaudi.plasmo.db.sqlite,EuPathDB/OrgDb/3.9/org.Plasmodium_chabaudi_chabaudi.plasmo.db.sqlite
3.9,PlasmoDB-42_PcoatneyiHackeri,5575,5503,GFF,http://PlasmoDB.org/common/downloads/release-42/PcoatneyiHackeri/gff/data/PlasmoDB-42_PcoatneyiHackeri.gff,42,Plasmodium coatneyi Hackeri,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium",Genome wide annotations for Plasmodium coatneyi Hackeri,PlasmoDB 42 annotations for Plasmodium coatneyi Hackeri,OrgDb,SQLiteFile,org.Plasmodium_coatneyi_Hackeri.plasmo.db.sqlite,EuPathDB/OrgDb/3.9/org.Plasmodium_coatneyi_Hackeri.plasmo.db.sqlite
3.9,PlasmoDB-42_PcynomolgiB,5776,5672,GFF,http://PlasmoDB.org/common/downloads/release-42/PcynomolgiB/gff/data/PlasmoDB-42_PcynomolgiB.gff,42,Plasmodium cynomolgi strain B,1120755,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium",Genome wide annotations for Plasmodium cynomolgi strain B,PlasmoDB 42 annotations for Plasmodium cynomolgi strain B,OrgDb,SQLiteFile,org.Plasmodium_cynomolgi_strain_B.plasmo.db.sqlite,EuPathDB/OrgDb/3.9/org.Plasmodium_cynomolgi_strain_B.plasmo.db.sqlite
3.9,PlasmoDB-42_PcynomolgiM,6831,6650,GFF,http://PlasmoDB.org/common/downloads/release-42/PcynomolgiM/gff/data/PlasmoDB-42_PcynomolgiM.gff,42,Plasmodium cynomolgi strain M,1274352,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium",Genome wide annotations for Plasmodium cynomolgi strain M,PlasmoDB 42 annotations for Plasmodium cynomolgi strain M,OrgDb,SQLiteFile,org.Plasmodium_cynomolgi_strain_M.plasmo.db.sqlite,EuPathDB/OrgDb/3.9/org.Plasmodium_cynomolgi_strain_M.plasmo.db.sqlite
3.9,PlasmoDB-42_Pfalciparum3D7,5712,5458,GFF,http://PlasmoDB.org/common/downloads/release-42/Pfalciparum3D7/gff/data/PlasmoDB-42_Pfalciparum3D7.gff,42,Plasmodium falciparum 3D7,36329,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium",Genome wide annotations for Plasmodium falciparum 3D7,PlasmoDB 42 annotations for Plasmodium falciparum 3D7,OrgDb,SQLiteFile,org.Plasmodium_falciparum_3D7.plasmo.db.sqlite,EuPathDB/OrgDb/3.9/org.Plasmodium_falciparum_3D7.plasmo.db.sqlite
3.9,PlasmoDB-42_Pfalciparum7G8,5505,5335,GFF,http://PlasmoDB.org/common/downloads/release-42/Pfalciparum7G8/gff/data/PlasmoDB-42_Pfalciparum7G8.gff,42,Plasmodium falciparum 7G8,57266,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium",Genome wide annotations for Plasmodium falciparum 7G8,PlasmoDB 42 annotations for Plasmodium falciparum 7G8,OrgDb,SQLiteFile,org.Plasmodium_falciparum_7G8.plasmo.db.sqlite,EuPathDB/OrgDb/3.9/org.Plasmodium_falciparum_7G8.plasmo.db.sqlite
3.9,PlasmoDB-42_PfalciparumCD01,5483,5373,GFF,http://PlasmoDB.org/common/downloads/release-42/PfalciparumCD01/gff/data/PlasmoDB-42_PfalciparumCD01.gff,42,Plasmodium falciparum CD01,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium",Genome wide annotations for Plasmodium falciparum CD01,PlasmoDB 42 annotations for Plasmodium falciparum CD01,OrgDb,SQLiteFile,org.Plasmodium_falciparum_CD01.plasmo.db.sqlite,EuPathDB/OrgDb/3.9/org.Plasmodium_falciparum_CD01.plasmo.db.sqlite
3.9,PlasmoDB-42_PfalciparumDd2,5461,5322,GFF,http://PlasmoDB.org/common/downloads/release-42/PfalciparumDd2/gff/data/PlasmoDB-42_PfalciparumDd2.gff,42,Plasmodium falciparum Dd2,57267,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium",Genome wide annotations for Plasmodium falciparum Dd2,PlasmoDB 42 annotations for Plasmodium falciparum Dd2,OrgDb,SQLiteFile,org.Plasmodium_falciparum_Dd2.plasmo.db.sqlite,EuPathDB/OrgDb/3.9/org.Plasmodium_falciparum_Dd2.plasmo.db.sqlite
3.9,PlasmoDB-42_PfalciparumGA01,5551,5377,GFF,http://PlasmoDB.org/common/downloads/release-42/PfalciparumGA01/gff/data/PlasmoDB-42_PfalciparumGA01.gff,42,Plasmodium falciparum GA01,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium",Genome wide annotations for Plasmodium falciparum GA01,PlasmoDB 42 annotations for Plasmodium falciparum GA01,OrgDb,SQLiteFile,org.Plasmodium_falciparum_GA01.plasmo.db.sqlite,EuPathDB/OrgDb/3.9/org.Plasmodium_falciparum_GA01.plasmo.db.sqlite
3.9,PlasmoDB-42_PfalciparumGB4,5637,5462,GFF,http://PlasmoDB.org/common/downloads/release-42/PfalciparumGB4/gff/data/PlasmoDB-42_PfalciparumGB4.gff,42,Plasmodium falciparum GB4,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium",Genome wide annotations for Plasmodium falciparum GB4,PlasmoDB 42 annotations for Plasmodium falciparum GB4,OrgDb,SQLiteFile,org.Plasmodium_falciparum_GB4.plasmo.db.sqlite,EuPathDB/OrgDb/3.9/org.Plasmodium_falciparum_GB4.plasmo.db.sqlite
3.9,PlasmoDB-42_PfalciparumGN01,5600,5453,GFF,http://PlasmoDB.org/common/downloads/release-42/PfalciparumGN01/gff/data/PlasmoDB-42_PfalciparumGN01.gff,42,Plasmodium falciparum GN01,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium",Genome wide annotations for Plasmodium falciparum GN01,PlasmoDB 42 annotations for Plasmodium falciparum GN01,OrgDb,SQLiteFile,org.Plasmodium_falciparum_GN01.plasmo.db.sqlite,EuPathDB/OrgDb/3.9/org.Plasmodium_falciparum_GN01.plasmo.db.sqlite
3.9,PlasmoDB-42_PfalciparumHB3,5461,5320,GFF,http://PlasmoDB.org/common/downloads/release-42/PfalciparumHB3/gff/data/PlasmoDB-42_PfalciparumHB3.gff,42,Plasmodium falciparum HB3,137071,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium",Genome wide annotations for Plasmodium falciparum HB3,PlasmoDB 42 annotations for Plasmodium falciparum HB3,OrgDb,SQLiteFile,org.Plasmodium_falciparum_HB3.plasmo.db.sqlite,EuPathDB/OrgDb/3.9/org.Plasmodium_falciparum_HB3.plasmo.db.sqlite
3.9,PlasmoDB-42_PfalciparumIT,5577,5371,GFF,http://PlasmoDB.org/common/downloads/release-42/PfalciparumIT/gff/data/PlasmoDB-42_PfalciparumIT.gff,42,Plasmodium falciparum IT,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium",Genome wide annotations for Plasmodium falciparum IT,PlasmoDB 42 annotations for Plasmodium falciparum IT,OrgDb,SQLiteFile,org.Plasmodium_falciparum_IT.plasmo.db.sqlite,EuPathDB/OrgDb/3.9/org.Plasmodium_falciparum_IT.plasmo.db.sqlite
3.9,PlasmoDB-42_PfalciparumKE01,5479,5319,GFF,http://PlasmoDB.org/common/downloads/release-42/PfalciparumKE01/gff/data/PlasmoDB-42_PfalciparumKE01.gff,42,Plasmodium falciparum KE01,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium",Genome wide annotations for Plasmodium falciparum KE01,PlasmoDB 42 annotations for Plasmodium falciparum KE01,OrgDb,SQLiteFile,org.Plasmodium_falciparum_KE01.plasmo.db.sqlite,EuPathDB/OrgDb/3.9/org.Plasmodium_falciparum_KE01.plasmo.db.sqlite
3.9,PlasmoDB-42_PfalciparumKH01,5570,5426,GFF,http://PlasmoDB.org/common/downloads/release-42/PfalciparumKH01/gff/data/PlasmoDB-42_PfalciparumKH01.gff,42,Plasmodium falciparum KH01,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium",Genome wide annotations for Plasmodium falciparum KH01,PlasmoDB 42 annotations for Plasmodium falciparum KH01,OrgDb,SQLiteFile,org.Plasmodium_falciparum_KH01.plasmo.db.sqlite,EuPathDB/OrgDb/3.9/org.Plasmodium_falciparum_KH01.plasmo.db.sqlite
3.9,PlasmoDB-42_PfalciparumKH02,5554,5379,GFF,http://PlasmoDB.org/common/downloads/release-42/PfalciparumKH02/gff/data/PlasmoDB-42_PfalciparumKH02.gff,42,Plasmodium falciparum KH02,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium",Genome wide annotations for Plasmodium falciparum KH02,PlasmoDB 42 annotations for Plasmodium falciparum KH02,OrgDb,SQLiteFile,org.Plasmodium_falciparum_KH02.plasmo.db.sqlite,EuPathDB/OrgDb/3.9/org.Plasmodium_falciparum_KH02.plasmo.db.sqlite
3.9,PlasmoDB-42_PfalciparumML01,6067,5883,GFF,http://PlasmoDB.org/common/downloads/release-42/PfalciparumML01/gff/data/PlasmoDB-42_PfalciparumML01.gff,42,Plasmodium falciparum ML01,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium",Genome wide annotations for Plasmodium falciparum ML01,PlasmoDB 42 annotations for Plasmodium falciparum ML01,OrgDb,SQLiteFile,org.Plasmodium_falciparum_ML01.plasmo.db.sqlite,EuPathDB/OrgDb/3.9/org.Plasmodium_falciparum_ML01.plasmo.db.sqlite
3.9,PlasmoDB-42_PfalciparumSD01,5444,5301,GFF,http://PlasmoDB.org/common/downloads/release-42/PfalciparumSD01/gff/data/PlasmoDB-42_PfalciparumSD01.gff,42,Plasmodium falciparum SD01,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium",Genome wide annotations for Plasmodium falciparum SD01,PlasmoDB 42 annotations for Plasmodium falciparum SD01,OrgDb,SQLiteFile,org.Plasmodium_falciparum_SD01.plasmo.db.sqlite,EuPathDB/OrgDb/3.9/org.Plasmodium_falciparum_SD01.plasmo.db.sqlite
3.9,PlasmoDB-42_PfalciparumSN01,5592,5445,GFF,http://PlasmoDB.org/common/downloads/release-42/PfalciparumSN01/gff/data/PlasmoDB-42_PfalciparumSN01.gff,42,Plasmodium falciparum SN01,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium",Genome wide annotations for Plasmodium falciparum SN01,PlasmoDB 42 annotations for Plasmodium falciparum SN01,OrgDb,SQLiteFile,org.Plasmodium_falciparum_SN01.plasmo.db.sqlite,EuPathDB/OrgDb/3.9/org.Plasmodium_falciparum_SN01.plasmo.db.sqlite
3.9,PlasmoDB-42_PfalciparumTG01,6060,5911,GFF,http://PlasmoDB.org/common/downloads/release-42/PfalciparumTG01/gff/data/PlasmoDB-42_PfalciparumTG01.gff,42,Plasmodium falciparum TG01,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,"Annotation,EuPathDB,Eukaryote,Pathogen,Parasite,Plasmodium",Genome wide annotations for Plasmodium falciparum TG01,PlasmoDB 42 annotations for Plasmodium falciparum TG01,OrgDb,SQLiteFile,org.Plasmodium_falciparum_TG01.plasmo.db.sqlite,EuPathDB/OrgDb/3.9/org.Plasmodium_falciparum_TG01.plasmo.db.sqlite
