BiocVersion,Genome,NumGenes,NumOrthologs,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,Tags,BsgenomePkg,GrangesPkg,OrganismdbiPkg,OrgdbPkg,TxdbPkg,Strain,Taxon,TaxonUnmodified,Title,Description,RDataClass,DispatchClass,ResourceName,RDataPath
3.9,PlasmoDB-42_PfragileNilgiri,5744,5569,GFF,http://PlasmoDB.org/common/downloads/release-42/PfragileNilgiri/gff/data/PlasmoDB-42_PfragileNilgiri.gff,42,Plasmodium fragile,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.fragile.nilgiri.v42,GRanges.Plasmodium.fragile.nilgiri.v42.rda,plasmodb.Plasmodium.fragile.nilgiri.v42,org.Pfragile.nilgiri.v42.eg.db,TxDb.Plasmodium.fragile.nilgiri.PlasmoDB.v42,strain.nilgiri,Plasmodium fragile nilgiri,Plasmodium fragile strain nilgiri,Transcript information for Plasmodium fragile nilgiri,PlasmoDB 42 transcript information for Plasmodium fragile nilgiri,GRanges,GRanges,GRanges.Plasmodium.fragile.nilgiri.v42.rda,EuPathDB/GRanges/3.9/GRanges.Plasmodium.fragile.nilgiri.v42.rda
3.9,PlasmoDB-42_PgaboniG01,5368,5205,GFF,http://PlasmoDB.org/common/downloads/release-42/PgaboniG01/gff/data/PlasmoDB-42_PgaboniG01.gff,42,Plasmodium gaboni,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.gaboni.G01.v42,GRanges.Plasmodium.gaboni.G01.v42.rda,plasmodb.Plasmodium.gaboni.G01.v42,org.Pgaboni.G01.v42.eg.db,TxDb.Plasmodium.gaboni.G01.PlasmoDB.v42,strain.G01,Plasmodium gaboni G01,Plasmodium gaboni strain G01,Transcript information for Plasmodium gaboni G01,PlasmoDB 42 transcript information for Plasmodium gaboni G01,GRanges,GRanges,GRanges.Plasmodium.gaboni.G01.v42.rda,EuPathDB/GRanges/3.9/GRanges.Plasmodium.gaboni.G01.v42.rda
3.9,PlasmoDB-42_PgaboniSY75,5431,5217,GFF,http://PlasmoDB.org/common/downloads/release-42/PgaboniSY75/gff/data/PlasmoDB-42_PgaboniSY75.gff,42,Plasmodium gaboni,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.gaboni.SY75.v42,GRanges.Plasmodium.gaboni.SY75.v42.rda,plasmodb.Plasmodium.gaboni.SY75.v42,org.Pgaboni.SY75.v42.eg.db,TxDb.Plasmodium.gaboni.SY75.PlasmoDB.v42,strain.SY75,Plasmodium gaboni SY75,Plasmodium gaboni strain SY75,Transcript information for Plasmodium gaboni SY75,PlasmoDB 42 transcript information for Plasmodium gaboni SY75,GRanges,GRanges,GRanges.Plasmodium.gaboni.SY75.v42.rda,EuPathDB/GRanges/3.9/GRanges.Plasmodium.gaboni.SY75.v42.rda
3.9,PlasmoDB-42_Pgallinaceum8A,5439,5234,GFF,http://PlasmoDB.org/common/downloads/release-42/Pgallinaceum8A/gff/data/PlasmoDB-42_Pgallinaceum8A.gff,42,Plasmodium gallinaceum,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.gallinaceum.8A.v42,GRanges.Plasmodium.gallinaceum.8A.v42.rda,plasmodb.Plasmodium.gallinaceum.8A.v42,org.Pgallinaceum.8A.v42.eg.db,TxDb.Plasmodium.gallinaceum.8A.PlasmoDB.v42,8A,Plasmodium gallinaceum 8A,Plasmodium gallinaceum 8A,Transcript information for Plasmodium gallinaceum 8A,PlasmoDB 42 transcript information for Plasmodium gallinaceum 8A,GRanges,GRanges,GRanges.Plasmodium.gallinaceum.8A.v42.rda,EuPathDB/GRanges/3.9/GRanges.Plasmodium.gallinaceum.8A.v42.rda
3.9,PlasmoDB-42_PknowlesiMalayanPk1A,5343,5259,GFF,http://PlasmoDB.org/common/downloads/release-42/PknowlesiMalayanPk1A/gff/data/PlasmoDB-42_PknowlesiMalayanPk1A.gff,42,Plasmodium knowlesi,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.knowlesi.Malayan.Strain.Pk1.A.v42,GRanges.Plasmodium.knowlesi.Malayan.Strain.Pk1.A.v42.rda,plasmodb.Plasmodium.knowlesi.Malayan.Strain.Pk1.A.v42,org.Pknowlesi.Malayan.Strain.Pk1.A.v42.eg.db,TxDb.Plasmodium.knowlesi.Malayan.Strain.Pk1.A.PlasmoDB.v42,strain.Malayan.Strain.Pk1.A,Plasmodium knowlesi Malayan Strain Pk1 A,Plasmodium knowlesi strain Malayan Strain Pk1 A,Transcript information for Plasmodium knowlesi Malayan Strain Pk1 A,PlasmoDB 42 transcript information for Plasmodium knowlesi Malayan Strain Pk1 A,GRanges,GRanges,GRanges.Plasmodium.knowlesi.Malayan.Strain.Pk1.A.v42.rda,EuPathDB/GRanges/3.9/GRanges.Plasmodium.knowlesi.Malayan.Strain.Pk1.A.v42.rda
3.9,PlasmoDB-42_PmalariaeUG01,6709,6436,GFF,http://PlasmoDB.org/common/downloads/release-42/PmalariaeUG01/gff/data/PlasmoDB-42_PmalariaeUG01.gff,42,Plasmodium malariae,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.malariae.UG01.v42,GRanges.Plasmodium.malariae.UG01.v42.rda,plasmodb.Plasmodium.malariae.UG01.v42,org.Pmalariae.UG01.v42.eg.db,TxDb.Plasmodium.malariae.UG01.PlasmoDB.v42,UG01,Plasmodium malariae UG01,Plasmodium malariae UG01,Transcript information for Plasmodium malariae UG01,PlasmoDB 42 transcript information for Plasmodium malariae UG01,GRanges,GRanges,GRanges.Plasmodium.malariae.UG01.v42.rda,EuPathDB/GRanges/3.9/GRanges.Plasmodium.malariae.UG01.v42.rda
3.9,PlasmoDB-42_PovalecurtisiGH01,7280,6998,GFF,http://PlasmoDB.org/common/downloads/release-42/PovalecurtisiGH01/gff/data/PlasmoDB-42_PovalecurtisiGH01.gff,42,Plasmodium ovale,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.ovale.curtisi.GH01.v42,GRanges.Plasmodium.ovale.curtisi.GH01.v42.rda,plasmodb.Plasmodium.ovale.curtisi.GH01.v42,org.Povale.curtisi.GH01.v42.eg.db,TxDb.Plasmodium.ovale.curtisi.GH01.PlasmoDB.v42,curtisi.GH01,Plasmodium ovale curtisi GH01,Plasmodium ovale curtisi GH01,Transcript information for Plasmodium ovale curtisi GH01,PlasmoDB 42 transcript information for Plasmodium ovale curtisi GH01,GRanges,GRanges,GRanges.Plasmodium.ovale.curtisi.GH01.v42.rda,EuPathDB/GRanges/3.9/GRanges.Plasmodium.ovale.curtisi.GH01.v42.rda
3.9,PlasmoDB-42_PreichenowiCDC,5992,5744,GFF,http://PlasmoDB.org/common/downloads/release-42/PreichenowiCDC/gff/data/PlasmoDB-42_PreichenowiCDC.gff,42,Plasmodium reichenowi,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.reichenowi.CDC.v42,GRanges.Plasmodium.reichenowi.CDC.v42.rda,plasmodb.Plasmodium.reichenowi.CDC.v42,org.Preichenowi.CDC.v42.eg.db,TxDb.Plasmodium.reichenowi.CDC.PlasmoDB.v42,CDC,Plasmodium reichenowi CDC,Plasmodium reichenowi CDC,Transcript information for Plasmodium reichenowi CDC,PlasmoDB 42 transcript information for Plasmodium reichenowi CDC,GRanges,GRanges,GRanges.Plasmodium.reichenowi.CDC.v42.rda,EuPathDB/GRanges/3.9/GRanges.Plasmodium.reichenowi.CDC.v42.rda
3.9,PlasmoDB-42_PreichenowiG01,5909,5726,GFF,http://PlasmoDB.org/common/downloads/release-42/PreichenowiG01/gff/data/PlasmoDB-42_PreichenowiG01.gff,42,Plasmodium reichenowi,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.reichenowi.G01.v42,GRanges.Plasmodium.reichenowi.G01.v42.rda,plasmodb.Plasmodium.reichenowi.G01.v42,org.Preichenowi.G01.v42.eg.db,TxDb.Plasmodium.reichenowi.G01.PlasmoDB.v42,G01,Plasmodium reichenowi G01,Plasmodium reichenowi G01,Transcript information for Plasmodium reichenowi G01,PlasmoDB 42 transcript information for Plasmodium reichenowi G01,GRanges,GRanges,GRanges.Plasmodium.reichenowi.G01.v42.rda,EuPathDB/GRanges/3.9/GRanges.Plasmodium.reichenowi.G01.v42.rda
3.9,PlasmoDB-42_PrelictumSGS1-like,5306,5108,GFF,http://PlasmoDB.org/common/downloads/release-42/PrelictumSGS1-like/gff/data/PlasmoDB-42_PrelictumSGS1-like.gff,42,Plasmodium relictum,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.relictum.SGS1.like.v42,GRanges.Plasmodium.relictum.SGS1.like.v42.rda,plasmodb.Plasmodium.relictum.SGS1.like.v42,org.Prelictum.SGS1.like.v42.eg.db,TxDb.Plasmodium.relictum.SGS1.like.PlasmoDB.v42,SGS1.like,Plasmodium relictum SGS1 like,Plasmodium relictum SGS1-like,Transcript information for Plasmodium relictum SGS1 like,PlasmoDB 42 transcript information for Plasmodium relictum SGS1 like,GRanges,GRanges,GRanges.Plasmodium.relictum.SGS1.like.v42.rda,EuPathDB/GRanges/3.9/GRanges.Plasmodium.relictum.SGS1.like.v42.rda
3.9,PlasmoDB-42_PvinckeipetteriCR,5213,5142,GFF,http://PlasmoDB.org/common/downloads/release-42/PvinckeipetteriCR/gff/data/PlasmoDB-42_PvinckeipetteriCR.gff,42,Plasmodium vinckei,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.vinckei.petteri.CR.v42,GRanges.Plasmodium.vinckei.petteri.CR.v42.rda,plasmodb.Plasmodium.vinckei.petteri.CR.v42,org.Pvinckei.petteri.CR.v42.eg.db,TxDb.Plasmodium.vinckei.petteri.CR.PlasmoDB.v42,petteri.CR,Plasmodium vinckei petteri CR,Plasmodium vinckei petteri strain CR,Transcript information for Plasmodium vinckei petteri CR,PlasmoDB 42 transcript information for Plasmodium vinckei petteri CR,GRanges,GRanges,GRanges.Plasmodium.vinckei.petteri.CR.v42.rda,EuPathDB/GRanges/3.9/GRanges.Plasmodium.vinckei.petteri.CR.v42.rda
3.9,PlasmoDB-42_Pvinckeivinckeivinckei,5009,4944,GFF,http://PlasmoDB.org/common/downloads/release-42/Pvinckeivinckeivinckei/gff/data/PlasmoDB-42_Pvinckeivinckeivinckei.gff,42,Plasmodium vinckei,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.vinckei.vinckei.vinckei.v42,GRanges.Plasmodium.vinckei.vinckei.vinckei.v42.rda,plasmodb.Plasmodium.vinckei.vinckei.vinckei.v42,org.Pvinckei.vinckei.vinckei.v42.eg.db,TxDb.Plasmodium.vinckei.vinckei.vinckei.PlasmoDB.v42,vinckei.vinckei,Plasmodium vinckei vinckei vinckei,Plasmodium vinckei vinckei strain vinckei,Transcript information for Plasmodium vinckei vinckei vinckei,PlasmoDB 42 transcript information for Plasmodium vinckei vinckei vinckei,GRanges,GRanges,GRanges.Plasmodium.vinckei.vinckei.vinckei.v42.rda,EuPathDB/GRanges/3.9/GRanges.Plasmodium.vinckei.vinckei.vinckei.v42.rda
3.9,PlasmoDB-42_PvivaxP01,6830,6660,GFF,http://PlasmoDB.org/common/downloads/release-42/PvivaxP01/gff/data/PlasmoDB-42_PvivaxP01.gff,42,Plasmodium vivax,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.vivax.P01.v42,GRanges.Plasmodium.vivax.P01.v42.rda,plasmodb.Plasmodium.vivax.P01.v42,org.Pvivax.P01.v42.eg.db,TxDb.Plasmodium.vivax.P01.PlasmoDB.v42,P01,Plasmodium vivax P01,Plasmodium vivax P01,Transcript information for Plasmodium vivax P01,PlasmoDB 42 transcript information for Plasmodium vivax P01,GRanges,GRanges,GRanges.Plasmodium.vivax.P01.v42.rda,EuPathDB/GRanges/3.9/GRanges.Plasmodium.vivax.P01.v42.rda
3.9,PlasmoDB-42_Pvivax-likePvl01,5604,5366,GFF,http://PlasmoDB.org/common/downloads/release-42/Pvivax-likePvl01/gff/data/PlasmoDB-42_Pvivax-likePvl01.gff,42,Plasmodium vivax,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.vivax.like.Pvl01.v42,GRanges.Plasmodium.vivax.like.Pvl01.v42.rda,plasmodb.Plasmodium.vivax.like.Pvl01.v42,org.Pvivax.like.Pvl01.v42.eg.db,TxDb.Plasmodium.vivax.like.Pvl01.PlasmoDB.v42,Pvl01,Plasmodium vivax like Pvl01,Plasmodium vivax-like Pvl01,Transcript information for Plasmodium vivax like Pvl01,PlasmoDB 42 transcript information for Plasmodium vivax like Pvl01,GRanges,GRanges,GRanges.Plasmodium.vivax.like.Pvl01.v42.rda,EuPathDB/GRanges/3.9/GRanges.Plasmodium.vivax.like.Pvl01.v42.rda
3.9,PlasmoDB-42_Pyoeliiyoelii17X,6257,6091,GFF,http://PlasmoDB.org/common/downloads/release-42/Pyoeliiyoelii17X/gff/data/PlasmoDB-42_Pyoeliiyoelii17X.gff,42,Plasmodium yoelii,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.yoelii.yoelii.17X.v42,GRanges.Plasmodium.yoelii.yoelii.17X.v42.rda,plasmodb.Plasmodium.yoelii.yoelii.17X.v42,org.Pyoelii.yoelii.17X.v42.eg.db,TxDb.Plasmodium.yoelii.yoelii.17X.PlasmoDB.v42,yoelii.17X,Plasmodium yoelii yoelii 17X,Plasmodium yoelii yoelii 17X,Transcript information for Plasmodium yoelii yoelii 17X,PlasmoDB 42 transcript information for Plasmodium yoelii yoelii 17X,GRanges,GRanges,GRanges.Plasmodium.yoelii.yoelii.17X.v42.rda,EuPathDB/GRanges/3.9/GRanges.Plasmodium.yoelii.yoelii.17X.v42.rda
3.9,PlasmoDB-42_PyoeliiyoeliiYM,5815,5683,GFF,http://PlasmoDB.org/common/downloads/release-42/PyoeliiyoeliiYM/gff/data/PlasmoDB-42_PyoeliiyoeliiYM.gff,42,Plasmodium yoelii,NA,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Plasmodium,BSGenome.Plasmodium.yoelii.yoelii.YM.v42,GRanges.Plasmodium.yoelii.yoelii.YM.v42.rda,plasmodb.Plasmodium.yoelii.yoelii.YM.v42,org.Pyoelii.yoelii.YM.v42.eg.db,TxDb.Plasmodium.yoelii.yoelii.YM.PlasmoDB.v42,yoelii.YM,Plasmodium yoelii yoelii YM,Plasmodium yoelii yoelii YM,Transcript information for Plasmodium yoelii yoelii YM,PlasmoDB 42 transcript information for Plasmodium yoelii yoelii YM,GRanges,GRanges,GRanges.Plasmodium.yoelii.yoelii.YM.v42.rda,EuPathDB/GRanges/3.9/GRanges.Plasmodium.yoelii.yoelii.YM.v42.rda
3.9,ToxoDB-42_CcayetanensisCHN_HEN01,7592,5471,GFF,http://ToxoDB.org/common/downloads/release-42/CcayetanensisCHN_HEN01/gff/data/ToxoDB-42_CcayetanensisCHN_HEN01.gff,42,Cyclospora cayetanensis,NA,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Toxoplasmosis,BSGenome.Cyclospora.cayetanensis.CHN.HEN01.v42,GRanges.Cyclospora.cayetanensis.CHN.HEN01.v42.rda,toxodb.Cyclospora.cayetanensis.CHN.HEN01.v42,org.Ccayetanensis.CHN.HEN01.v42.eg.db,TxDb.Cyclospora.cayetanensis.CHN.HEN01.ToxoDB.v42,strain.CHN.HEN01,Cyclospora cayetanensis CHN HEN01,Cyclospora cayetanensis strain CHN_HEN01,Transcript information for Cyclospora cayetanensis CHN HEN01,ToxoDB 42 transcript information for Cyclospora cayetanensis CHN HEN01,GRanges,GRanges,GRanges.Cyclospora.cayetanensis.CHN.HEN01.v42.rda,EuPathDB/GRanges/3.9/GRanges.Cyclospora.cayetanensis.CHN.HEN01.v42.rda
3.9,ToxoDB-42_CsuisWienI,11767,6913,GFF,http://ToxoDB.org/common/downloads/release-42/CsuisWienI/gff/data/ToxoDB-42_CsuisWienI.gff,42,Cystoisospora suis,NA,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Toxoplasmosis,BSGenome.Cystoisospora.suis.Wien.I.v42,GRanges.Cystoisospora.suis.Wien.I.v42.rda,toxodb.Cystoisospora.suis.Wien.I.v42,org.Csuis.Wien.I.v42.eg.db,TxDb.Cystoisospora.suis.Wien.I.ToxoDB.v42,strain.Wien.I,Cystoisospora suis Wien I,Cystoisospora suis strain Wien I,Transcript information for Cystoisospora suis Wien I,ToxoDB 42 transcript information for Cystoisospora suis Wien I,GRanges,GRanges,GRanges.Cystoisospora.suis.Wien.I.v42.rda,EuPathDB/GRanges/3.9/GRanges.Cystoisospora.suis.Wien.I.v42.rda
3.9,ToxoDB-42_EacervulinaHoughton,7037,5552,GFF,http://ToxoDB.org/common/downloads/release-42/EacervulinaHoughton/gff/data/ToxoDB-42_EacervulinaHoughton.gff,42,Eimeria acervulina,NA,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Toxoplasmosis,BSGenome.Eimeria.acervulina.Houghton.v42,GRanges.Eimeria.acervulina.Houghton.v42.rda,toxodb.Eimeria.acervulina.Houghton.v42,org.Eacervulina.Houghton.v42.eg.db,TxDb.Eimeria.acervulina.Houghton.ToxoDB.v42,Houghton,Eimeria acervulina Houghton,Eimeria acervulina Houghton,Transcript information for Eimeria acervulina Houghton,ToxoDB 42 transcript information for Eimeria acervulina Houghton,GRanges,GRanges,GRanges.Eimeria.acervulina.Houghton.v42.rda,EuPathDB/GRanges/3.9/GRanges.Eimeria.acervulina.Houghton.v42.rda
3.9,ToxoDB-42_EbrunettiHoughton,8893,5225,GFF,http://ToxoDB.org/common/downloads/release-42/EbrunettiHoughton/gff/data/ToxoDB-42_EbrunettiHoughton.gff,42,Eimeria brunetti,NA,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Toxoplasmosis,BSGenome.Eimeria.brunetti.Houghton.v42,GRanges.Eimeria.brunetti.Houghton.v42.rda,toxodb.Eimeria.brunetti.Houghton.v42,org.Ebrunetti.Houghton.v42.eg.db,TxDb.Eimeria.brunetti.Houghton.ToxoDB.v42,Houghton,Eimeria brunetti Houghton,Eimeria brunetti Houghton,Transcript information for Eimeria brunetti Houghton,ToxoDB 42 transcript information for Eimeria brunetti Houghton,GRanges,GRanges,GRanges.Eimeria.brunetti.Houghton.v42.rda,EuPathDB/GRanges/3.9/GRanges.Eimeria.brunetti.Houghton.v42.rda
3.9,ToxoDB-42_EfalciformisBayerHaberkorn1970,6037,5172,GFF,http://ToxoDB.org/common/downloads/release-42/EfalciformisBayerHaberkorn1970/gff/data/ToxoDB-42_EfalciformisBayerHaberkorn1970.gff,42,Eimeria falciformis,NA,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Toxoplasmosis,BSGenome.Eimeria.falciformis.Bayer.Haberkorn.1970.v42,GRanges.Eimeria.falciformis.Bayer.Haberkorn.1970.v42.rda,toxodb.Eimeria.falciformis.Bayer.Haberkorn.1970.v42,org.Efalciformis.Bayer.Haberkorn.1970.v42.eg.db,TxDb.Eimeria.falciformis.Bayer.Haberkorn.1970.ToxoDB.v42,Bayer.Haberkorn.1970,Eimeria falciformis Bayer Haberkorn 1970,Eimeria falciformis Bayer Haberkorn 1970,Transcript information for Eimeria falciformis Bayer Haberkorn 1970,ToxoDB 42 transcript information for Eimeria falciformis Bayer Haberkorn 1970,GRanges,GRanges,GRanges.Eimeria.falciformis.Bayer.Haberkorn.1970.v42.rda,EuPathDB/GRanges/3.9/GRanges.Eimeria.falciformis.Bayer.Haberkorn.1970.v42.rda
3.9,ToxoDB-42_EmaximaWeybridge,6249,4840,GFF,http://ToxoDB.org/common/downloads/release-42/EmaximaWeybridge/gff/data/ToxoDB-42_EmaximaWeybridge.gff,42,Eimeria maxima,NA,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Toxoplasmosis,BSGenome.Eimeria.maxima.Weybridge.v42,GRanges.Eimeria.maxima.Weybridge.v42.rda,toxodb.Eimeria.maxima.Weybridge.v42,org.Emaxima.Weybridge.v42.eg.db,TxDb.Eimeria.maxima.Weybridge.ToxoDB.v42,Weybridge,Eimeria maxima Weybridge,Eimeria maxima Weybridge,Transcript information for Eimeria maxima Weybridge,ToxoDB 42 transcript information for Eimeria maxima Weybridge,GRanges,GRanges,GRanges.Eimeria.maxima.Weybridge.v42.rda,EuPathDB/GRanges/3.9/GRanges.Eimeria.maxima.Weybridge.v42.rda
3.9,ToxoDB-42_EmitisHoughton,10254,5378,GFF,http://ToxoDB.org/common/downloads/release-42/EmitisHoughton/gff/data/ToxoDB-42_EmitisHoughton.gff,42,Eimeria mitis,NA,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Toxoplasmosis,BSGenome.Eimeria.mitis.Houghton.v42,GRanges.Eimeria.mitis.Houghton.v42.rda,toxodb.Eimeria.mitis.Houghton.v42,org.Emitis.Houghton.v42.eg.db,TxDb.Eimeria.mitis.Houghton.ToxoDB.v42,Houghton,Eimeria mitis Houghton,Eimeria mitis Houghton,Transcript information for Eimeria mitis Houghton,ToxoDB 42 transcript information for Eimeria mitis Houghton,GRanges,GRanges,GRanges.Eimeria.mitis.Houghton.v42.rda,EuPathDB/GRanges/3.9/GRanges.Eimeria.mitis.Houghton.v42.rda
3.9,ToxoDB-42_EnecatrixHoughton,8864,6824,GFF,http://ToxoDB.org/common/downloads/release-42/EnecatrixHoughton/gff/data/ToxoDB-42_EnecatrixHoughton.gff,42,Eimeria necatrix,NA,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Toxoplasmosis,BSGenome.Eimeria.necatrix.Houghton.v42,GRanges.Eimeria.necatrix.Houghton.v42.rda,toxodb.Eimeria.necatrix.Houghton.v42,org.Enecatrix.Houghton.v42.eg.db,TxDb.Eimeria.necatrix.Houghton.ToxoDB.v42,Houghton,Eimeria necatrix Houghton,Eimeria necatrix Houghton,Transcript information for Eimeria necatrix Houghton,ToxoDB 42 transcript information for Eimeria necatrix Houghton,GRanges,GRanges,GRanges.Eimeria.necatrix.Houghton.v42.rda,EuPathDB/GRanges/3.9/GRanges.Eimeria.necatrix.Houghton.v42.rda
3.9,ToxoDB-42_EpraecoxHoughton,7894,3764,GFF,http://ToxoDB.org/common/downloads/release-42/EpraecoxHoughton/gff/data/ToxoDB-42_EpraecoxHoughton.gff,42,Eimeria praecox,NA,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Toxoplasmosis,BSGenome.Eimeria.praecox.Houghton.v42,GRanges.Eimeria.praecox.Houghton.v42.rda,toxodb.Eimeria.praecox.Houghton.v42,org.Epraecox.Houghton.v42.eg.db,TxDb.Eimeria.praecox.Houghton.ToxoDB.v42,Houghton,Eimeria praecox Houghton,Eimeria praecox Houghton,Transcript information for Eimeria praecox Houghton,ToxoDB 42 transcript information for Eimeria praecox Houghton,GRanges,GRanges,GRanges.Eimeria.praecox.Houghton.v42.rda,EuPathDB/GRanges/3.9/GRanges.Eimeria.praecox.Houghton.v42.rda
3.9,ToxoDB-42_HhammondiHH34,8177,7577,GFF,http://ToxoDB.org/common/downloads/release-42/HhammondiHH34/gff/data/ToxoDB-42_HhammondiHH34.gff,42,Hammondia hammondi,NA,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Toxoplasmosis,BSGenome.Hammondia.hammondi.H.H.34.v42,GRanges.Hammondia.hammondi.H.H.34.v42.rda,toxodb.Hammondia.hammondi.H.H.34.v42,org.Hhammondi.H.H.34.v42.eg.db,TxDb.Hammondia.hammondi.H.H.34.ToxoDB.v42,strain.H.H.34,Hammondia hammondi H H 34,Hammondia hammondi strain H.H.34,Transcript information for Hammondia hammondi H H 34,ToxoDB 42 transcript information for Hammondia hammondi H H 34,GRanges,GRanges,GRanges.Hammondia.hammondi.H.H.34.v42.rda,EuPathDB/GRanges/3.9/GRanges.Hammondia.hammondi.H.H.34.v42.rda
3.9,ToxoDB-42_SneuronaSN3,7089,5452,GFF,http://ToxoDB.org/common/downloads/release-42/SneuronaSN3/gff/data/ToxoDB-42_SneuronaSN3.gff,42,Sarcocystis neurona,NA,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Toxoplasmosis,BSGenome.Sarcocystis.neurona.SN3.v42,GRanges.Sarcocystis.neurona.SN3.v42.rda,toxodb.Sarcocystis.neurona.SN3.v42,org.Sneurona.SN3.v42.eg.db,TxDb.Sarcocystis.neurona.SN3.ToxoDB.v42,SN3,Sarcocystis neurona SN3,Sarcocystis neurona SN3,Transcript information for Sarcocystis neurona SN3,ToxoDB 42 transcript information for Sarcocystis neurona SN3,GRanges,GRanges,GRanges.Sarcocystis.neurona.SN3.v42.rda,EuPathDB/GRanges/3.9/GRanges.Sarcocystis.neurona.SN3.v42.rda
